1461,2500,,,
1456,2100,,,
1463,3000,,,
1464,2200,,,
1461,1700,,,
1491,3000,,,
1491,1700,,,
1482,1000,,,
1486,1500,,,
1464,200,,,
1450,800,,,
1455,1900,,,
1456,1900,,,
1442,1000,,,
1436,1200,,,
1438,2500,,,
1425,1100,,,
1433,2400,,,
1434,1500,,,
1432,1100,,,
1453,2500,,,
1451,2000,,,
1455,1900,,,
1449,900,,,
1461,1200,,,
1464,1500,,,
1443,1700,,,
1441,2200,,,
1449,3000,,,
1463,2600,,,
1486,2500,,,
1494,1100,,,
1515,3000,,,
1512,1800,,,
1504,2200,,,
1496,600,,,
1491,1100,,,
1487,1900,,,
1497,2200,,,
1503,2400,,,
1513,2600,,,
1526,1900,,,
1538,1700,,,
1547,2600,,,
1554,1800,,,
1561,2000,,,
1559,1800,,,
1543,1600,,,
1534,1800,,,
1541,3200,,,
1528,1900,,,
1535,2000,,,
1544,2400,,,
1537,1300,,,
1527,400,,,
1523,2000,,,
1544,3300,,,
1555,1500,,,
1562,1800,,,
1549,200,,,
1538,800,,,
1543,500,,,
1563,2000,,,
1591,2800,,,
1603,2200,,,
1611,2400,,,
1628,2400,,,
1626,1100,,,
1632,1300,,,
1633,2300,,,
1637,1200,,,
1642,1600,,,
1655,2200,,,
1641,1600,,,
1621,800,,,
1595,0,,,
1585,900,,,
1600,2300,,,
1599,1200,,,
1594,400,,,
1593,600,,,
1615,2500,,,
1631,1800,,,
1655,2400,,,
1681,2600,,,
1683,1200,,,
1698,3000,,,
1715,2500,,,
1736,2200,,,
1731,700,,,
1715,200,,,
1694,200,,,
1686,500,,,
1677,1500,,,
1705,3000,,,
1711,1200,,,
1732,2200,,,
1720,800,,,
1735,2500,,,
1734,1400,,,
1722,1300,,,
1711,1000,,,
1685,400,,,
1666,300,,,
1663,1400,,,
1643,1000,,,
1636,1000,,,
1645,1900,,,
1648,1800,,,
1670,2400,,,
1686,2400,,,
1695,2800,,,
1694,1800,,,
1698,1400,,,
1709,2300,,,
1699,1500,,,
1692,400,,,
1670,200,,,
1672,1700,,,
1675,1400,,,
1657,700,,,
1650,1300,,,
1639,800,,,
1652,2200,,,
1652,1200,,,
1651,1400,,,
1646,1200,,,
1637,1300,,,
1623,1600,,,
1624,2700,,,
1617,1800,,,
1610,400,,,
1593,1300,,,
1584,900,,,
1579,1700,,,
1592,1900,,,
1608,2700,,,
1589,0,,,
1590,2300,,,
1581,1500,,,
1587,3200,,,
1595,2700,,,
1588,1000,,,
1569,700,,,
1551,0,,,
1547,1600,,,
1555,2600,,,
1562,2300,,,
1562,1800,,,
1539,900,,,
1524,400,,,
1515,1100,,,
1500,900,,,
1500,1300,,,
1510,1400,,,
1510,2000,,,
1481,400,,,
1468,200,,,
1456,600,,,
1464,1000,,,
1463,700,,,
1466,800,,,
1469,2300,,,
1456,1500,,,
1466,3200,,,
1464,2200,,,
1440,0,,,
1441,1200,,,
1440,1200,,,
1431,1400,,,
1429,1000,,,
1415,200,,,
1403,1000,,,
1390,300,,,
1410,2800,,,
1434,2400,,,
1434,900,,,
1421,1000,,,
1409,0,,,
1424,1900,,,
1427,900,,,
1416,1400,,,
1412,1400,,,
1399,1100,,,
1379,600,,,
1385,1800,,,
1362,700,,,
1338,100,,,
1316,0,,,
1325,1600,,,
1345,2200,,,
1353,1000,,,
1357,900,,,
1342,0,,,
1315,300,,,
1318,1500,,,
1311,1500,,,
1321,1800,,,
1308,1200,,,
1304,1000,,,
1299,800,,,
1302,1300,,,
1328,3000,,,
1349,2400,,,
1351,1600,,,
1353,1200,,,
1353,1000,,,
1358,2400,,,
1341,100,,,
1337,2000,,,
1320,700,,,
1295,300,,,
1302,2500,,,
1314,2600,,,
1309,1800,,,
1318,2400,,,
1316,200,,,
1314,0,,,
1301,400,,,
1301,1400,,,
1306,1200,,,
1311,1800,,,
1323,2000,,,
1321,2000,,,
1325,1600,,,
1319,800,,,
1317,1000,,,
1311,700,,,
1322,2700,,,
1307,1200,,,
1301,1200,,,
1303,600,,,
1308,1800,,,
1307,800,,,
1301,1100,,,
1304,2200,,,
1277,0,,,
1289,1200,,,
1278,1200,,,
1273,1000,,,
1267,2600,,,
1260,2000,,,
1267,1700,,,
1270,1000,,,
1271,100,,,
1268,1300,,,
1257,1500,,,
1236,200,,,
1223,500,,,
1230,1600,,,
1238,1200,,,
1239,1200,,,
1248,1800,,,
1246,1100,,,
1249,1700,,,
1251,2200,,,
1277,3000,,,
1290,1500,,,
1302,1800,,,
1306,1400,,,
1312,1300,,,
1334,3000,,,
1317,600,,,
1328,2600,,,
1312,1600,,,
1292,200,,,
1315,2300,,,
1314,1100,,,
1306,400,,,
1298,600,,,
1306,1800,,,
1330,2600,,,
1344,2400,,,
1365,2400,,,
1352,1500,,,
1352,2400,,,
1363,2000,,,
1382,2900,,,
1395,1300,,,
1383,700,,,
1384,1000,,,
1390,2000,,,
1397,2100,,,
1409,2300,,,
1423,2000,,,
1418,1300,,,
1420,900,,,
1446,2700,,,
1464,1800,,,
1456,800,,,
1464,3000,,,
1472,1800,,,
1489,2600,,,
1499,1000,,,
1516,2000,,,
1507,600,,,
1510,1800,,,
1499,700,,,
1505,1800,,,
1511,1600,,,
1514,1100,,,
1525,2400,,,
1507,1200,,,
1483,0,,,
1471,400,,,
1465,600,,,
1461,600,,,
1437,0,,,
1452,1600,,,
1450,1800,,,
1468,2500,,,
1487,2200,,,
1473,1100,,,
1448,100,,,
1442,1200,,,
1423,500,,,
1421,0,,,
1431,1000,,,
1441,1400,,,
1434,700,,,
1448,2600,,,
1453,2300,,,
1456,2300,,,
1454,1800,,,
1452,1400,,,
1461,1700,,,
1476,2500,,,
1474,500,,,
1452,500,,,
1443,300,,,
1447,1600,,,
1460,1900,,,
1449,700,,,
1450,900,,,
1451,1200,,,
1430,100,,,
1439,900,,,
1434,700,,,
1425,300,,,
1433,1800,,,
1429,2200,,,
1417,800,,,
1426,2600,,,
1424,800,,,
1437,1400,,,
1454,3000,,,
1456,1700,,,
1458,400,,,
1459,600,,,
1468,2500,,,
1466,1000,,,
1466,1200,,,
1472,2400,,,
1478,1700,,,
1477,1600,,,
1465,1000,,,
1442,700,,,
1427,0,,,
1411,200,,,
1411,1400,,,
1407,900,,,
1389,1200,,,
1399,1600,,,
1382,900,,,
1380,1400,,,
1394,1600,,,
1374,300,,,
1370,700,,,
1387,2100,,,
1398,1700,,,
1395,1500,,,
1375,600,,,
1372,2100,,,
1368,2000,,,
1377,2400,,,
1377,2400,,,
1374,1700,,,
1360,1500,,,
1361,1400,,,
1370,1600,,,
1382,2200,,,
1390,2800,,,
1390,2100,,,
1396,2900,,,
1388,1200,,,
1398,2300,,,
1406,1700,,,
1401,2200,,,
1384,100,,,
1393,1700,,,
1374,1100,,,
1372,1600,,,
1346,0,,,
1344,800,,,
1344,2000,,,
1357,1900,,,
1355,1600,,,
1360,1200,,,
1353,1100,,,
1355,1800,,,
1362,1800,,,
1346,800,,,
1352,1800,,,
1370,1800,,,
1373,700,,,
1376,900,,,
1379,900,,,
1379,0,,,
1369,600,,,
1353,200,,,
1347,1900,,,
1337,1200,,,
1335,900,,,
1352,1800,,,
1357,1700,,,
1386,3400,,,
1410,2400,,,
1421,2100,,,
1425,1800,,,
1425,700,,,
1400,100,,,
1377,0,,,
1354,0,,,
1337,100,,,
1325,200,,,
1313,500,,,
1292,400,,,
1287,0,,,
1284,200,,,
1285,400,,,
1271,200,,,
1259,700,,,
1264,1200,,,
1256,100,,,
1266,2200,,,
1281,1600,,,
1298,2600,,,
1309,1800,,,
1318,1200,,,
1312,1200,,,
1293,300,,,
1315,3000,,,
